,经度,纬度,连接顺序,块,名称
578,121.065614,31.211873,234.0,10.0,上海市
579,121.065398,31.212463,235.0,10.0,上海市
580,121.065259,31.213396,236.0,10.0,上海市
581,121.065146,31.213979,237.0,10.0,上海市
582,121.064974,31.214317,238.0,10.0,上海市
583,121.064983,31.214753,239.0,10.0,上海市
584,121.064891,31.215194,240.0,10.0,上海市
585,121.064754,31.215541,241.0,10.0,上海市
586,121.064491,31.216279,242.0,10.0,上海市
587,121.064459,31.216703,243.0,10.0,上海市
588,121.064334,31.217398,244.0,10.0,上海市
589,121.06414,31.218273,245.0,10.0,上海市
590,121.063885,31.219287,246.0,10.0,上海市
591,121.063764,31.219807,247.0,10.0,上海市
592,121.063618,31.220652,248.0,10.0,上海市
593,121.063436,31.221401,249.0,10.0,上海市
594,121.063379,31.221906,250.0,10.0,上海市
595,121.06338,31.222559,251.0,10.0,上海市
596,121.063418,31.222949,252.0,10.0,上海市
597,121.063296,31.223081,253.0,10.0,上海市
598,121.063079,31.223322,254.0,10.0,上海市
599,121.063181,31.223721,255.0,10.0,上海市
600,121.063191,31.223899,256.0,10.0,上海市
601,121.06278,31.224161,257.0,10.0,上海市
602,121.062631,31.224665,258.0,10.0,上海市
603,121.062785,31.225262,259.0,10.0,上海市
604,121.062938,31.225914,260.0,10.0,上海市
605,121.062889,31.226008,261.0,10.0,上海市
606,121.062806,31.226965,262.0,10.0,上海市
607,121.06472,31.227274,263.0,10.0,上海市
608,121.065024,31.228636,264.0,10.0,上海市
609,121.064651,31.230781,265.0,10.0,上海市
610,121.065782,31.231191,266.0,10.0,上海市
611,121.067173,31.230922,267.0,10.0,上海市
612,121.067382,31.231942,268.0,10.0,上海市
613,121.067382,31.23293,269.0,10.0,上海市
614,121.064581,31.23296,270.0,10.0,上海市
615,121.064555,31.234152,271.0,10.0,上海市
616,121.063668,31.234151,272.0,10.0,上海市
617,121.063729,31.235139,273.0,10.0,上海市
618,121.062607,31.234694,274.0,10.0,上海市
619,121.061998,31.235238,275.0,10.0,上海市
620,121.061963,31.236156,276.0,10.0,上海市
621,121.061241,31.237822,277.0,10.0,上海市
622,121.062059,31.238097,278.0,10.0,上海市
623,121.063903,31.238441,279.0,10.0,上海市
624,121.064112,31.239462,280.0,10.0,上海市
625,121.063564,31.240994,281.0,10.0,上海市
626,121.063564,31.242219,282.0,10.0,上海市
627,121.064721,31.242153,283.0,10.0,上海市
628,121.065061,31.243141,284.0,10.0,上海市
629,121.064173,31.243583,285.0,10.0,上海市
630,121.064147,31.245011,286.0,10.0,上海市
631,121.064347,31.246136,287.0,10.0,上海市
632,121.063156,31.246543,288.0,10.0,上海市
633,121.062268,31.246372,289.0,10.0,上海市
634,121.061651,31.245246,290.0,10.0,上海市
635,121.061498,31.245266,291.0,10.0,上海市
636,121.061334,31.245329,292.0,10.0,上海市
637,121.061253,31.245352,293.0,10.0,上海市
638,121.061177,31.245361,294.0,10.0,上海市
639,121.061083,31.245362,295.0,10.0,上海市
640,121.060826,31.245353,296.0,10.0,上海市
641,121.060354,31.245415,297.0,10.0,上海市
642,121.059806,31.245909,298.0,10.0,上海市
643,121.058771,31.246398,299.0,10.0,上海市
644,121.058303,31.246151,300.0,10.0,上海市
645,121.057677,31.246754,301.0,10.0,上海市
646,121.058144,31.247044,302.0,10.0,上海市
647,121.05911,31.247239,303.0,10.0,上海市
648,121.059684,31.246732,304.0,10.0,上海市
649,121.060981,31.246489,305.0,10.0,上海市
650,121.060812,31.248217,306.0,10.0,上海市
651,121.061512,31.249781,307.0,10.0,上海市
652,121.061895,31.252969,308.0,10.0,上海市
653,121.061912,31.255157,309.0,10.0,上海市
654,121.061303,31.255139,310.0,10.0,上海市
655,121.061234,31.255699,311.0,10.0,上海市
656,121.062086,31.256032,312.0,10.0,上海市
657,121.062156,31.257118,313.0,10.0,上海市
658,121.062652,31.257699,314.0,10.0,上海市
659,121.061947,31.257943,315.0,10.0,上海市
660,121.062374,31.262566,316.0,10.0,上海市
661,121.062931,31.266664,317.0,10.0,上海市
662,121.06227,31.266714,318.0,10.0,上海市
663,121.062462,31.267451,319.0,10.0,上海市
664,121.063244,31.267906,320.0,10.0,上海市
665,121.066689,31.267947,321.0,10.0,上海市
666,121.068698,31.268097,322.0,10.0,上海市
667,121.070438,31.26853,323.0,10.0,上海市
668,121.072734,31.269145,324.0,10.0,上海市
669,121.076638,31.269721,325.0,10.0,上海市
670,121.079176,31.269883,326.0,10.0,上海市
671,121.080419,31.270157,327.0,10.0,上海市
672,121.082149,31.271538,328.0,10.0,上海市
673,121.082975,31.272856,329.0,10.0,上海市
674,121.084548,31.275708,330.0,10.0,上海市
675,121.081359,31.277259,331.0,10.0,上海市
676,121.082419,31.280921,332.0,10.0,上海市
677,121.084697,31.287601,333.0,10.0,上海市
678,121.086974,31.29016,334.0,10.0,上海市
679,121.08733,31.290658,335.0,10.0,上海市
680,121.086904,31.291723,336.0,10.0,上海市
681,121.08879,31.292081,337.0,10.0,上海市
682,121.090137,31.291903,338.0,10.0,上海市
683,121.091665,31.290235,339.0,10.0,上海市
684,121.092195,31.289204,340.0,10.0,上海市
685,121.093585,31.289879,341.0,10.0,上海市
686,121.09309,31.28821,342.0,10.0,上海市
687,121.094262,31.288317,343.0,10.0,上海市
688,121.0954,31.287004,344.0,10.0,上海市
689,121.096572,31.283237,345.0,10.0,上海市
690,121.097371,31.280569,346.0,10.0,上海市
691,121.097858,31.279673,347.0,10.0,上海市
692,121.098361,31.278843,348.0,10.0,上海市
693,121.098057,31.27738,349.0,10.0,上海市
694,121.098804,31.276251,350.0,10.0,上海市
695,121.101547,31.275142,351.0,10.0,上海市
696,121.103179,31.274107,352.0,10.0,上海市
697,121.105445,31.273651,353.0,10.0,上海市
698,121.10581,31.27504,354.0,10.0,上海市
699,121.103848,31.274751,355.0,10.0,上海市
700,121.103822,31.275327,356.0,10.0,上海市
701,121.106669,31.276707,357.0,10.0,上海市
702,121.108032,31.278001,358.0,10.0,上海市
703,121.109534,31.279783,359.0,10.0,上海市
704,121.111114,31.281741,360.0,10.0,上海市
705,121.112476,31.28293,361.0,10.0,上海市
706,121.113943,31.284432,362.0,10.0,上海市
707,121.114993,31.285271,363.0,10.0,上海市
708,121.116355,31.285655,364.0,10.0,上海市
709,121.117717,31.285689,365.0,10.0,上海市
710,121.119288,31.28512,366.0,10.0,上海市
711,121.119514,31.285555,367.0,10.0,上海市
712,121.120189,31.285387,368.0,10.0,上海市
713,121.120367,31.286151,369.0,10.0,上海市
714,121.1211,31.286151,370.0,10.0,上海市
715,121.121066,31.285776,371.0,10.0,上海市
716,121.124954,31.284429,372.0,10.0,上海市
717,121.125016,31.284409,373.0,10.0,上海市
718,121.124327,31.283106,374.0,10.0,上海市
719,121.126392,31.282158,375.0,10.0,上海市
720,121.127142,31.281673,376.0,10.0,上海市
721,121.12721,31.281207,377.0,10.0,上海市
722,121.131051,31.280107,378.0,10.0,上海市
723,121.13168,31.281365,379.0,10.0,上海市
724,121.133888,31.280424,380.0,10.0,上海市
725,121.134186,31.280258,381.0,10.0,上海市
726,121.133689,31.278889,382.0,10.0,上海市
727,121.135171,31.278362,383.0,10.0,上海市
728,121.135861,31.279641,384.0,10.0,上海市
729,121.138032,31.278748,385.0,10.0,上海市
730,121.137601,31.277596,386.0,10.0,上海市
731,121.138377,31.277307,387.0,10.0,上海市
732,121.139701,31.276932,388.0,10.0,上海市
733,121.140988,31.276673,389.0,10.0,上海市
734,121.141157,31.276738,390.0,10.0,上海市
735,121.141401,31.277773,391.0,10.0,上海市
736,121.142881,31.277662,392.0,10.0,上海市
737,121.142997,31.275468,393.0,10.0,上海市
738,121.145212,31.275292,394.0,10.0,上海市
739,121.148297,31.275376,395.0,10.0,上海市
740,121.150394,31.275438,396.0,10.0,上海市
741,121.153739,31.276642,397.0,10.0,上海市
742,121.154216,31.276736,398.0,10.0,上海市
743,121.15438,31.277626,399.0,10.0,上海市
744,121.155481,31.278437,400.0,10.0,上海市
745,121.155481,31.279598,401.0,10.0,上海市
746,121.155542,31.280759,402.0,10.0,上海市
747,121.15724,31.281095,403.0,10.0,上海市
748,121.158314,31.281174,404.0,10.0,上海市
749,121.159406,31.281573,405.0,10.0,上海市
750,121.159008,31.28262,406.0,10.0,上海市
751,121.160428,31.28307,407.0,10.0,上海市
752,121.160697,31.283632,408.0,10.0,上海市
753,121.161286,31.283984,409.0,10.0,上海市
754,121.160931,31.284736,410.0,10.0,上海市
755,121.159303,31.287663,411.0,10.0,上海市
756,121.158523,31.287639,412.0,10.0,上海市
757,121.158341,31.287263,413.0,10.0,上海市
758,121.156395,31.287406,414.0,10.0,上海市
759,121.156339,31.288578,415.0,10.0,上海市
760,121.155066,31.288556,416.0,10.0,上海市
761,121.154827,31.288544,417.0,10.0,上海市
762,121.154726,31.288637,418.0,10.0,上海市
763,121.154687,31.290051,419.0,10.0,上海市
764,121.153142,31.289964,420.0,10.0,上海市
765,121.152891,31.291395,421.0,10.0,上海市
766,121.152571,31.291717,422.0,10.0,上海市
767,121.152033,31.292004,423.0,10.0,上海市
768,121.151288,31.291934,424.0,10.0,上海市
769,121.151106,31.293901,425.0,10.0,上海市
770,121.152718,31.294077,426.0,10.0,上海市
771,121.151511,31.296368,427.0,10.0,上海市
772,121.151463,31.296426,428.0,10.0,上海市
773,121.150522,31.296208,429.0,10.0,上海市
774,121.150266,31.29694,430.0,10.0,上海市
775,121.149526,31.296852,431.0,10.0,上海市
776,121.149314,31.297694,432.0,10.0,上海市
777,121.148004,31.297447,433.0,10.0,上海市
778,121.147788,31.298199,434.0,10.0,上海市
779,121.148828,31.298484,435.0,10.0,上海市
780,121.148932,31.298877,436.0,10.0,上海市
781,121.150786,31.299017,437.0,10.0,上海市
782,121.149118,31.301347,438.0,10.0,上海市
783,121.149062,31.301412,439.0,10.0,上海市
784,121.146902,31.30593,440.0,10.0,上海市
785,121.143776,31.3097,441.0,10.0,上海市
786,121.141678,31.307886,442.0,10.0,上海市
787,121.139477,31.306268,443.0,10.0,上海市
788,121.138957,31.30563,444.0,10.0,上海市
789,121.139329,31.304731,445.0,10.0,上海市
790,121.13965,31.302989,446.0,10.0,上海市
791,121.133772,31.302067,447.0,10.0,上海市
792,121.132151,31.302184,448.0,10.0,上海市
793,121.13131,31.302418,449.0,10.0,上海市
794,121.129948,31.302592,450.0,10.0,上海市
795,121.129628,31.30329,451.0,10.0,上海市
796,121.129914,31.303928,452.0,10.0,上海市
797,121.129714,31.30509,453.0,10.0,上海市
798,121.129194,31.306425,454.0,10.0,上海市
799,121.129134,31.307528,455.0,10.0,上海市
800,121.129776,31.308311,456.0,10.0,上海市
801,121.129455,31.308919,457.0,10.0,上海市
802,121.129394,31.309734,458.0,10.0,上海市
803,121.128874,31.310199,459.0,10.0,上海市
804,121.129108,31.311301,460.0,10.0,上海市
805,121.128501,31.311563,461.0,10.0,上海市
806,121.127972,31.311882,462.0,10.0,上海市
807,121.128094,31.312926,463.0,10.0,上海市
808,121.128466,31.313506,464.0,10.0,上海市
809,121.12864,31.314261,465.0,10.0,上海市
810,121.128181,31.314639,466.0,10.0,上海市
811,121.128206,31.315247,467.0,10.0,上海市
812,121.128241,31.316061,468.0,10.0,上海市
813,121.12786,31.3167,469.0,10.0,上海市
814,121.127079,31.316933,470.0,10.0,上海市
815,121.127079,31.317599,471.0,10.0,上海市
816,121.126967,31.318587,472.0,10.0,上海市
817,121.127253,31.319312,473.0,10.0,上海市
818,121.127921,31.319572,474.0,10.0,上海市
819,121.128614,31.319543,475.0,10.0,上海市
820,121.129248,31.320306,476.0,10.0,上海市
821,121.128987,31.320764,477.0,10.0,上海市
822,121.128927,31.321156,478.0,10.0,上海市
823,121.129291,31.321787,479.0,10.0,上海市
824,121.130436,31.321792,480.0,10.0,上海市
825,121.130817,31.321959,481.0,10.0,上海市
826,121.131207,31.322395,482.0,10.0,上海市
827,121.131077,31.322938,483.0,10.0,上海市
828,121.131641,31.323245,484.0,10.0,上海市
829,121.13145,31.323812,485.0,10.0,上海市
830,121.13145,31.324479,486.0,10.0,上海市
831,121.131537,31.325438,487.0,10.0,上海市
832,121.132083,31.325639,488.0,10.0,上海市
833,121.132786,31.325465,489.0,10.0,上海市
834,121.133306,31.325579,490.0,10.0,上海市
835,121.133566,31.32648,491.0,10.0,上海市
836,121.133271,31.327321,492.0,10.0,上海市
837,121.132231,31.327526,493.0,10.0,上海市
838,121.131824,31.328019,494.0,10.0,上海市
839,121.131858,31.328629,495.0,10.0,上海市
840,121.133246,31.328686,496.0,10.0,上海市
841,121.133541,31.329613,497.0,10.0,上海市
842,121.13348,31.330164,498.0,10.0,上海市
843,121.132726,31.33066,499.0,10.0,上海市
844,121.132838,31.331617,500.0,10.0,上海市
845,121.132578,31.331965,501.0,10.0,上海市
846,121.131945,31.332111,502.0,10.0,上海市
847,121.131147,31.332107,503.0,10.0,上海市
848,121.131069,31.33275,504.0,10.0,上海市
849,121.130844,31.333649,505.0,10.0,上海市
850,121.130931,31.334346,506.0,10.0,上海市
851,121.130116,31.334697,507.0,10.0,上海市
852,121.12983,31.335103,508.0,10.0,上海市
853,121.129917,31.335624,509.0,10.0,上海市
854,121.130463,31.336146,510.0,10.0,上海市
855,121.130437,31.336756,511.0,10.0,上海市
856,121.130264,31.337395,512.0,10.0,上海市
857,121.130376,31.337974,513.0,10.0,上海市
858,121.13055,31.338612,514.0,10.0,上海市
859,121.130177,31.33896,515.0,10.0,上海市
860,121.129917,31.339657,516.0,10.0,上海市
861,121.129856,31.340239,517.0,10.0,上海市
862,121.130524,31.340992,518.0,10.0,上海市
863,121.13081,31.341515,519.0,10.0,上海市
864,121.130671,31.342094,520.0,10.0,上海市
865,121.130351,31.342588,521.0,10.0,上海市
866,121.130264,31.343139,522.0,10.0,上海市
867,121.130524,31.343836,523.0,10.0,上海市
868,121.130438,31.344207,524.0,10.0,上海市
869,121.129553,31.343884,525.0,10.0,上海市
870,121.127776,31.343361,526.0,10.0,上海市
871,121.126362,31.342919,527.0,10.0,上海市
872,121.123942,31.342759,528.0,10.0,上海市
873,121.122528,31.342881,529.0,10.0,上海市
874,121.121401,31.343245,530.0,10.0,上海市
875,121.120394,31.343367,531.0,10.0,上海市
876,121.117974,31.343449,532.0,10.0,上海市
877,121.117324,31.347125,533.0,10.0,上海市
878,121.119623,31.347488,534.0,10.0,上海市
879,121.120195,31.347568,535.0,10.0,上海市
880,121.120109,31.348013,536.0,10.0,上海市
881,121.119302,31.349062,537.0,10.0,上海市
882,121.118296,31.350274,538.0,10.0,上海市
883,121.117974,31.351405,539.0,10.0,上海市
884,121.117246,31.35169,540.0,10.0,上海市
885,121.115953,31.351489,541.0,10.0,上海市
886,121.114218,31.350843,542.0,10.0,上海市
887,121.112526,31.350479,543.0,10.0,上海市
888,121.11184,31.350521,544.0,10.0,上海市
889,121.111519,31.351369,545.0,10.0,上海市
890,121.111155,31.35153,546.0,10.0,上海市
891,121.110504,31.351329,547.0,10.0,上海市
892,121.109132,31.350764,548.0,10.0,上海市
893,121.108325,31.350643,549.0,10.0,上海市
894,121.107961,31.352905,550.0,10.0,上海市
895,121.108204,31.353389,551.0,10.0,上海市
896,121.108412,31.354036,552.0,10.0,上海市
897,121.107961,31.35456,553.0,10.0,上海市
898,121.107362,31.354761,554.0,10.0,上海市
899,121.107275,31.355248,555.0,10.0,上海市
900,121.107518,31.356136,556.0,10.0,上海市
901,121.107276,31.357186,557.0,10.0,上海市
902,121.108083,31.357306,558.0,10.0,上海市
903,121.107961,31.357872,559.0,10.0,上海市
904,121.107883,31.358437,560.0,10.0,上海市
905,121.107927,31.359327,561.0,10.0,上海市
906,121.108248,31.360455,562.0,10.0,上海市
907,121.107962,31.361426,563.0,10.0,上海市
908,121.10764,31.362275,564.0,10.0,上海市
909,121.107241,31.363323,565.0,10.0,上海市
910,121.106755,31.364535,566.0,10.0,上海市
911,121.106799,31.365505,567.0,10.0,上海市
912,121.106946,31.366515,568.0,10.0,上海市
913,121.106955,31.366595,569.0,10.0,上海市
914,121.107841,31.366681,570.0,10.0,上海市
915,121.108205,31.366716,571.0,10.0,上海市
916,121.108248,31.366392,572.0,10.0,上海市
917,121.108891,31.366514,573.0,10.0,上海市
918,121.109134,31.365107,574.0,10.0,上海市
919,121.109281,31.364701,575.0,10.0,上海市
920,121.110444,31.364642,576.0,10.0,上海市
921,121.112848,31.365134,577.0,10.0,上海市
922,121.113221,31.365716,578.0,10.0,上海市
923,121.112961,31.366324,579.0,10.0,上海市
924,121.113169,31.366875,580.0,10.0,上海市
925,121.11369,31.367194,581.0,10.0,上海市
926,121.114358,31.367398,582.0,10.0,上海市
927,121.11723,31.367657,583.0,10.0,上海市
928,121.118384,31.367773,584.0,10.0,上海市
929,121.118679,31.368324,585.0,10.0,上海市
930,121.119312,31.368526,586.0,10.0,上海市
931,121.120214,31.368671,587.0,10.0,上海市
932,121.120327,31.369252,588.0,10.0,上海市
933,121.119078,31.370558,589.0,10.0,上海市
934,121.116927,31.37059,590.0,10.0,上海市
935,121.116727,31.371317,591.0,10.0,上海市
936,121.115226,31.37114,592.0,10.0,上海市
937,121.113751,31.374449,593.0,10.0,上海市
938,121.116042,31.375153,594.0,10.0,上海市
939,121.118211,31.37584,595.0,10.0,上海市
940,121.120302,31.377056,596.0,10.0,上海市
941,121.123286,31.378476,597.0,10.0,上海市
942,121.124271,31.376726,598.0,10.0,上海市
943,121.128463,31.378656,599.0,10.0,上海市
944,121.131247,31.379662,600.0,10.0,上海市
945,121.131767,31.378815,601.0,10.0,上海市
946,121.132981,31.379297,602.0,10.0,上海市
947,121.137299,31.380949,603.0,10.0,上海市
948,121.138412,31.381146,604.0,10.0,上海市
949,121.138206,31.381721,605.0,10.0,上海市
950,121.137991,31.382376,606.0,10.0,上海市
951,121.13752,31.382789,607.0,10.0,上海市
952,121.13794,31.383572,608.0,10.0,上海市
953,121.138625,31.383087,609.0,10.0,上海市
954,121.139674,31.383449,610.0,10.0,上海市
955,121.139353,31.384176,611.0,10.0,上海市
956,121.141044,31.384536,612.0,10.0,上海市
957,121.141425,31.383546,613.0,10.0,上海市
958,121.148437,31.385406,614.0,10.0,上海市
959,121.148419,31.386627,615.0,10.0,上海市
960,121.148983,31.386908,616.0,10.0,上海市
961,121.148705,31.387473,617.0,10.0,上海市
962,121.148056,31.387717,618.0,10.0,上海市
963,121.147215,31.388365,619.0,10.0,上海市
964,121.146652,31.38893,620.0,10.0,上海市
965,121.146652,31.389254,621.0,10.0,上海市
966,121.147094,31.3899,622.0,10.0,上海市
967,121.146366,31.390628,623.0,10.0,上海市
968,121.145681,31.391354,624.0,10.0,上海市
969,121.145031,31.391598,625.0,10.0,上海市
970,121.144919,31.391275,626.0,10.0,上海市
971,121.144919,31.390913,627.0,10.0,上海市
972,121.144633,31.390952,628.0,10.0,上海市
973,121.144147,31.391439,629.0,10.0,上海市
974,121.143705,31.391924,630.0,10.0,上海市
975,121.143827,31.392328,631.0,10.0,上海市
976,121.144555,31.392609,632.0,10.0,上海市
977,121.146565,31.393374,633.0,10.0,上海市
978,121.148021,31.394058,634.0,10.0,上海市
979,121.149468,31.394498,635.0,10.0,上海市
980,121.148905,31.395105,636.0,10.0,上海市
981,121.148342,31.395753,637.0,10.0,上海市
982,121.147779,31.396439,638.0,10.0,上海市
983,121.147658,31.397329,639.0,10.0,上海市
984,121.148741,31.397934,640.0,10.0,上海市
985,121.149634,31.398214,641.0,10.0,上海市
986,121.150353,31.398172,642.0,10.0,上海市
987,121.151609,31.397846,643.0,10.0,上海市
988,121.152571,31.397966,644.0,10.0,上海市
989,121.152736,31.398168,645.0,10.0,上海市
990,121.152571,31.398774,646.0,10.0,上海市
991,121.152294,31.399059,647.0,10.0,上海市
992,121.150474,31.399303,648.0,10.0,上海市
993,121.14959,31.399384,649.0,10.0,上海市
994,121.149105,31.399709,650.0,10.0,上海市
995,121.149071,31.400314,651.0,10.0,上海市
996,121.149513,31.400759,652.0,10.0,上海市
997,121.149998,31.400879,653.0,10.0,上海市
998,121.150838,31.400715,654.0,10.0,上海市
999,121.151081,31.400999,655.0,10.0,上海市
1000,121.150492,31.402211,656.0,10.0,上海市
1001,121.151948,31.403014,657.0,10.0,上海市
1002,121.152987,31.403208,658.0,10.0,上海市
